imdb_id,review,rating,genres
tt10919420,"Great acting, very interesting storyline. As someone who is fluent in Korean, I am watching the show without having to rely on the subtitles. As someone who is also fluent in English, I am reading the subtitles as well. I cannot believe that this high budget production is ruined by shockingly poor translation. For non-Korean speakers who must rely on the subtitles, please believe me when I tell you that the actual dialog is not that poor. It's shame that Netflix does not have any QC over translated subtitles.",negative,"Action, Drama, Mystery"
tt10919420,"Squid Game. Wow.Korean.Best description? Uncomfortably genius!(Kind of disturbing - small warning but still)I mean there are some elements of The Game and Hunger Games, but this is bigger, more catastrophic in a different way, more clever, plays on psychological aspects, with a touch of closeness between some participants. Its intensely catchy and totally insane.Its set in a today's society with participants being people in economic trouble who owes a lot of money, mostly from gambling, and about their desperation. Great actors too!!They even include a very dark business of todays world - but I wont reveal anything here.Although its brutal - its more brutal in what's actually going on, and what's happening - than being graphically brutal.And you will sit there and feel lots of things - scared and somewhat freaked out as well, and as I said: its Uncomfortably geniusly made in my opinion.If you're looking for something different that will get your HR rising, try this one! *Handclaps*",positive,"Action, Drama, Mystery"
tt10919420,"This show starts out amazing, and progresses amazingly too. The characters are all so distinct, not exactly very deep, but they get the job done and have shocking and powerful arcs. There were moments that made me cry, which I wasn't expecting. There was a point around the middle of the season where I was ready to call this the best TV show of the decade.And then the VIPs came in.Their acting was atrocious, like The-Room-level bad. I was scratching my head at how these guys were allowed on set. My only guess is there must be a language barrier that prevents the show's creators from being able to judge good acting in American dialogue. Not only did the VIPs break the immersion, they almost made the plot less interesting because by then the show started to delve into the sort of Hostel-esque depraved-rich-guys-watch-the-peasants-scuffle tropes.However, this didn't destroy the show for me, and I could have overlooked it. But then the show just sort of fell apart logically. First there was the glass hopscotch sort of game where I was just wondering throughout the entire thing: Why don't the contestants try to cling onto the frame of the platforms once they shatter? Why don't the contestants hold on to their shoes to chuck them at the platforms to see which are tempered glass and which aren't?And finally, Sae-Byeok, easily the most compelling character in the show, dies in the stupidest way possible. What was the point of her character development, particularly that incredible and poignant scene between her and the girl with the nose piercing? It angered me to see such a promising character die in such a dumb way. And maybe part of that is just a visceral reaction because she was my favorite character, but I feel like there was so much more potential and it all just fell flat, leaving the viewer feeling cheated by the build up. It's almost like the show said, ""Yeah we need to kill all the characters off quick 'cause, uh, finale's coming up, 'kay, let's get this over with.""Then what follows is a very unimpressive and cliche fight between Seong Gi-Hun and Mr. I'm-Completely-Selfish-Until-the-Plot-Demands-I-Sacrifice-Myself; followed by a kind of cool twist where Player 1 reveals he's not just alive but an undercover VIP the whole time (which is neat and all but really ruins what was one of my favorite scenes--the marble scene between him and Seong Gi-Hun); and then Seong Gi Hun becomes a strawberry and decides to, like, go rogue against the VIPs or something.I wouldn't have minded Sae-Byeok's death if it wasn't so rushed and anticlimactic. I wouldn't have minded any of this if it didn't literally counteract all the amazingness set up in the first half of the show. It's almost like two showrunners were fighting over the same concept.I still really did enjoy the good moments of the show, however, and I can't overstate that. I sat back in awe many times and said, ""This is one of the best scenes in TV history."" I will definitely rewatch the show, especially the first 6-ish episodes. There was never a moment (even when the season started getting bad) that I felt bored or disinterested. I feel like this show raises the bar for Netflix and I'm glad I watched it.I just also can't overstate how bad some of the decisions were. If it weren't for them, this would be the best show of the decade. And it still is a really good watch, if you're ready to suspend your disbelief quite a bit and okay with feeling slightly empty and frustrated by the end.",neutral,"Action, Drama, Mystery"
tt10919420,"This is a gripping, bingeable series. Without a doubt. It is fast-paced and builds anticipation throughout.But once the mystery fades, we see a pretty shallow set-up. Promising character development ultimately does not hold up, with some making seemingly inexplicable (but plot advancing) decisions. Other supporting characters have absolutely no-depth at all to the point of being gratingly inhuman. Other reviewers compare it to anime/cartoon. I agree.In the end, there are enough open questions to support a second season but unfortunately not enough resolution in the first season to feel we really got the payoff we needed for putting up with all that violence.",negative,"Action, Drama, Mystery"
tt10919420,"Just binged the whole 9 episodes, best thing I've seen on Netflix since I opened my account. Even though it's dubbed, you hardly notice! Watch it, you won't be disappointed! 👍👍👍",positive,"Action, Drama, Mystery"
tt10919420,"One of the best K Netflix series I've seen in recent years. The plot, cinematography, and acting (with the exception of some masked caucasians in the end) was superb. Several A-list actors were in this show and the cameos by them were very well woven into the story. Looking forward to a season 2.",positive,"Action, Drama, Mystery"
tt10919420,"Really good show, until the VIPs show up in episode 7. Worst acting I've ever seen. It's like the director doesn't understand English himself and hired random American guys off the street. It doesn't ruin the show, but it's so bad. In general though this is definitely worth a watch.",positive,"Action, Drama, Mystery"
tt10919420,I loved it but three last episodes killed the vibe.,neutral,"Action, Drama, Mystery"
tt10919420,"For me, the first few episodes was a definite 8 in my books. But it started to be a bit boring and predictable in the last couple episodes. The glass game did not feel like an old children game. A new take on hopscotch perhaps. When the old guy appeared again at the end, I saw this coming, the second they showed the back of the head of The Host. This happened after Player 001 supposedly died in game 3. I was more surprised that I guessed right rather than his screen time in the final episode. Also I didn't get Frontman's motivation. He looked like the leader, but actually a yes man. He left his brother cop looking for him to be just that? A rich man yes man. Hmmm...so I did not understand this bit/character. I find a rather loose story about the brothers.Then we have Gi Hun With his decision at the end. He finally gets a chance to start over with his daughter, the one thing he wants more than anything else. Instead he went back for seconds. No wait, thirds. I guess setting the narrative this way opens the possibility of a season 2.I get the high ratings and hype, but beneath it all its a not-too-bad series worthy of a 6.",negative,"Action, Drama, Mystery"
tt10919420,"The acting and character development from the main cast is outstanding! The storyline was AMAZING. I was hooked straight away.It would have received a 10 if the VIP acting was better, they were shockingly bad and sometimes hard to ignore.And there were also little things that were never finished/explained:
The coughing morse code from 28 to 29.The battery life of 29's phone, even the leader uses a landline.The police chief definitely caught some of what the police guy (29) was saying on the phone. Why was no back-up whatsoever sent to his location?Why did the last guy give up after just being bit in the leg but 456 was stabbed twice and able to fight and win? I'm guessing that he just gave up and wanted 456 to win?The married couple that returned and acted shocked that only one of them could leave alive. They knew there could only be one winner in the end.I was super gutted that the girl was randomly impaled by glass (why did they blow up the glass, it could have killed all three finalists, risking losing a final winner).Was 001 called number 1 as he was secretly the winner. Did he secretly want to let 456 win? Did he allow it to happen? Isn't that going against the ""fairness"" of the games?456 winning Squid Game as a child in the first scene in the pilot episode, totally ruined the series, I KNEW that would be the final game, so it was OBVIOUS he was going to win. I still enjoyed the ride, but it was something that at least should have had a flash back too during the last game, as I haven't seen anyone else make this comment; did they forget about it?His hair looked awful red. That is all.Why did he suddenly become impulsive and want to hunt down the gamers? Will their be a season 2? I don't understand how he thinks he can take them down; the police don't believe him and the leader/VIPs are billionaires so can hide everything/kill everyoneHe abandoned his daughter AGAIN.He was going to ditch the prize money AGAIN.When the first group of people were released, the prize money was meant to go to the bereaved families, but when the majority returned, the prize money remained. Does this mean they were lying? (because they secretly lied about a lot!) or was this a plot hole oversight?The leader said to keep an eye on those who didn't return to the game from the first round, but if I'm correct, nothing came of this? I was expecting it to flash outside every now and then, tracking those people down?One of the masked gang mentioned to 29 that if the top door in the tunnel ladder thing opened, the bomb would go off... 29 opened it later in the series whilst grinning at the leader, but no bomb went off? I was expecting a massive explosion to go off at any point as this was planted in our heads, but never happened. Bit disappointed with that.How did that annoying woman survive? When asked to partner up, she was left alone, why did they let her survive? But she was a weak underdog? That makes no sense... she survived the round but didn't have to compete?The police man that just dumped the diving gear on the rocks (that was being tracked), I kept thinking ""chuck it in the water so they're thrown off"" but no, he left it there and was easily found.Another police man one... He was trying to find his brother who had been recently untraceable. His brother was the leader... who had clearly been there a long time. How does this work? Or had he only ""disappeared"" during the latest games. This definitely needed more explanation.Now that I think about it, there were A LOT of plot holes, but during watching it and before I started analysing it, I thoroughly enjoyed it.I would recommend and likely watch again! I love geeking out like this; that's how I know when I've loved something; when I can't stop thinking and analysing it!",positive,"Action, Drama, Mystery"
tt10919420,I loved most of the series but I think the end of this first season made no sense. Why the red hair color? He wanted the money to be a good father but when he won it feels like he completely forgot about his daughter... I really disliked the way the handle the end.,negative,"Action, Drama, Mystery"
tt10919420,"Honestly wow - from the first episode I sat wide mouthed, what am I watching and why - I didn't care.This series is amazing, it's brutal, it made me cry - what a watch.Suddenly you don't care about the subtitles, they pale into nothing, they don't matter - you find yourself watching this, reading effortlessly.An amazing series, thank you!",positive,"Action, Drama, Mystery"
tt10919420,"Very compelling opening episodes, but when the actual plot unravels it makes you go, ""Oh, that's just it? That's kinda lame"". Great acting still, amazing sets, overrides the glaring flaws of the series, an enjoyable watch overall. 7/10.",neutral,"Action, Drama, Mystery"
tt10919420,"This show was like a mixtape of other (and better) shows. You can virtually see the Netflix algorithm in action: ""The capitalism parable in Parasite won an Oscar, so let's go with that. And people responded really well to the colorful uniforms and weird masks in Casa de Papel, so let's give people a chance to dress up as our characters on Halloween which will give the show free PR. Oh, and Battle Royale was really successful and influential, so let's pretty much steal that whole concept right down to the classical music and cheery female speaker!""The VIPs get a lot of flak for their acting in many reviews on IMDb, and rightly so. But let's be honest, the Korean actors are no better. This show is filled to the brim with bad Asian style overacting, something which is far too common in Korean and Japanese shows. The bad guy with the face tattoo is right out of some school play, and the guy in the lead is pulling faces like a madman. I have no idea who they are but I wouldn't be surprised if they originally are comedians. The best actor in the whole show is the main character's daughter and she's only in it for a couple of minutes.As per usual for a Netflix production the story is stretched very thin in order to make it nine hours (!) long.",negative,"Action, Drama, Mystery"
tt10919420,"This show is the best versions of a genre which has been done before. It's just unbelievably aesthetic, gripping and full of suspense. Some episodes are funny and some are very heavy. The season ending is perfect and fulfilling.",positive,"Action, Drama, Mystery"
tt10919420,"I saw Squid game. It felt good. But not as good as the whole world was saying. The two reasons for this popularity are the unique storyline and Korean involvement. Major flaws exist. Unnecessary showed bad quality sex scene. There was a forceful storyline. Could have shown more murders. English dubbing was very bad. But the Hindi dubbing was very good. Hindi dubbing was far better than perfect. The dual element of entertainment was suspense & production design.Marvel's Loki is much better than this. But if you see it, you will not understand anything. Because to watch it, you have to watch the entire Infinity Saga (total 23 movies) first.",neutral,"Action, Drama, Mystery"
tt10919420,"When I first saw the trailer, I knew I would watch this show in one day. It is a nice thriller drama that kept me hook throughout. The games that were played and the relationships between the characters is what got me into this show even more. Ending was somewhat predictable, but it was still a good show to watch. I do recommend for you to watch it.",positive,"Action, Drama, Mystery"
tt10919420,"Was released today and I was hooked by the first 20 minutes. I finished it all the same day , if there was more seasons I would've been watching the next episodes as I'm typing this up right now. Very good series that will have you at the edge of your seat with many twists and turns. Once you think you know what's coming next , it hits you with a curveball. Highly recommended .You can watch this in one day easily as I did & it was just released a couple hours ago haha .",positive,"Action, Drama, Mystery"
tt10919420,"Hype that will not stand up with time. This series does not measure up to the standards of good, much less great, Korean Drama. The cast is excellent, of course (except for the VIPs, though the inside joke on American actors is rich), but the plot is predictable from the beginning through to the end. From the moment 001 (the old man's number is a heavy-handed hint) showed up, the repetition mixed in with violence and gore was evident, and the outcome was always predictable. Yes there will be a second, and yes I will watch it because the actors are superb. But it still is not in the class of finest KDramas.However. Blessings on Netflix for bringing international film to the world. But just promote films; don't intrude on them-you don't have the moxie much less the gift.",neutral,"Action, Drama, Mystery"
tt10919420,"This series is so overrated. But let's be fair, it's a very good series. I've watched a few movies about it. The script was good. Acting was sometimes exaggerated, maybe it's a cultural thing. I did not like the final part. Overall very well done. In the final episode, my expectation was different. But the final scene was disappointing. Season 2 will come, I hope it doesn't fall into ""La Casa De Papel"" status.",neutral,"Action, Drama, Mystery"
tt10919420,"*light spoilers of plot details*Squid Game is a story about a large group of deeply indebted Korean citizens who willingly take part in a deadly game in the hopes of taking away a massive cash prize at the expense of the other participants' lives.Now, that's all well and good. Who doesn't love a good show of violence and human selfishness? There are many great character moments in this series, moments of shameless manipulation, hopefuly naïvety, and self deception. However, this story paints the lives of the participants in a way that is often boring, uninteresting, and downright unbelievable. Honestly, none of the characters act like real people, and there are several GLARING plot holes and nonsensical plot points to boot; for example, 456 people go missing at the exact same time, staying missing for three days, 255 of them NEVER RETURNED, and absolutely nobody, anywhere, seems to notice this insane phenomenon that would've made international headlines in the real world. I mentioned this to a friend, and he pointed out a detail that I missed: these games have been going on FOR YEARS. How have several mass kidnappings, involving hundreds of people disappearing in a single day, remain completely unnoticed by anybody? Wouldn't the police be taking missing person reports more seriously by now? How... that's it, just how. How? How. Any of this, all of this, just how.But, don't worry, because our main character, the very sane man that he is, goes to the police! Good boy, maybe we can do something about this mass murder! However, none of the officers take him seriously. So, what's his next move? Go to a different police station? Call a news outlet? Nope. Our hero gave up right then and there. Didn't even write a blog about the horror show he was subject to, he just fully gave up because the police were mean to him. He saw more than 200 people shot to death in a goofy red light green light death game, almost died himself, and this is the best he can do to for all those dead people. I suppose we have to assume that nobody else went to the police, and if they did, they were also laughed into complete silence. All I can say is... how? How. The only police officer who did half of his job was a detective who overheard our main character, and only because his brother is one of the people who went missing, decides to investigate it OFF THE BOOKS, conveniently informing noone of his investigation or wherabouts. First of all, the fact that he's only investigating this because his brother is missing is mind blowingly selfish. Second of all, WHY DIDN'T HE WRITE ANY OF THIS DOWN? Is this guy even a real cop, or is he just role playing? HOW IS ANY OF THIS HAPPENING THE WAY IT'S HAPPENING? HOW DID NOBODY NOTICE THAT 456 PEOPLE WERE MISSING FOR 3 DAYS, AND 255 OF THEM NEVER RETURNED? Honestly, once the detective character goes all Solid Snake and hops on the bad guy boat, not making any calls to his unit, with nothing but a pistol and a cell phone, you have to wonder ""How bad are things in South Korea right now?"" It must be damn near post apocalyptic over there for this groundbreaking case to be in the hands of a madman who probably isn't actual law enforcement.Speaking of the plot, I couldn't write about this show without discussing the insane premise that it relies upon: all of our main characters decided to take part in a game that would kill all but one of them. All participants are made aware of this fact, and surely realize the simple reality that they and everyone they met during the first game have virtually no chance of survival, yet nobody acts as if this is the case. Only 3% of the people who were unknowingly thrust into a lethal game and witnessed 255 people killed before their very eyes decided that their lives weren't bad enough to warrant throwing them away in a game that only one person could survive. Not even gonna ask how on that one, I'm just gonna call bulls**t. Everyone with a family and loved ones, everyone who voted to end the games after the first session of bloody horror, all of them determined that they, in fact, had no reason to live OR were going to die anyway, and every last one of them decided that the only chance they had at a normal life was to give the murder games another shot. Who cares about the odds, amiright? Furthermore, our beloved main characters, all stupid enough to enter this lethal lottery, continue to develop friendships between and during each murder game, forever in denial of the fact that they will die. I don't understand how any of these people, excluding the actual psychopaths, can rationalize reentering the game. Sure, maybe they didn't even consider the odds, maybe all of these degenerate gamblers are so stupid and so arrogant that they all believe they will be the sole victor. Why not. However, that hardly explains why a married couple entered the games, knowing for a fact that AT LEAST one of them would die, and the husband had the imbecilic audacity to get upset when his wife died. What did you think was going to happen? I knew what was going to happen, and we both have the same information, so why didn't you know what was going to happen? I found myself frequently asking my television this question during my initial viewing of this series.There are too many impossibly irrational character choices in this show to list, and far too many for a critical viewer to ignore. Without reasonable people or a remotely well thought-out story, it's damn near impossible to suspend my disbelief. I watched it anyway, just to see how much further down the plot hole-hole it could go, and thought ut technically could have been worse, the story would have had to change my life to counteract the inexcusable implausibility. By the way, the last episode is aost unwatchably dull and features two very different yet equally flacid plot twists. Also, the first two games are the only decent ones, and they all kinda suck after that.Really quick, before I wrap this up, let's do a plot hole/stupid character choices lightning round: having the elderly founder participate in the games, including several physically demanding ones like tug of war, is an impossibly stupid gamble; metal detectors exist, the squid games facility might consider trying them; the rules of every game arbitrarily change in favor of the plot; tempered glass refracts light differently than normal glass, such that just about anybody could see the difference; Gi-hun's gambling debt put him is such a dangerous situation with loan sharks, yet he was able to survive for years without touching his money. I'm getting tired at this point, so I'll just leave it at that.If you don't give a good god damn about attention to detail, and you like a mediocre, violent spectacle that comes to a grinding hault for frequent and irritating character drama, this might just be the series for you. Also, the production design was actually quite fascinating, so if that's something that interests you, watch an episode or two.",negative,"Action, Drama, Mystery"
tt10919420,Please remove all traces of the VIPs and you can get the 2 stars back.,neutral,"Action, Drama, Mystery"
tt10919420,"First episode was great, then the story fell into emotional moments cliché, come on, at least not in second episode. What's going on? But gladly, the episode 3 was back to good, however my excitement didn't last. Since round 5 the game started to be boring, in fact the 4th game was already not so good, but round 5 was a new low, it is an unsuccessful copy from Kaji, the Japanese manga, and 16 players for 18 choices can be a dead end for the game, so they drag out a former glass worker to help them to finish the game, and at that point I found the show is overrated. And I was right, the final game is nothing but a boring friend-kill-each-other. After victory they made most of final episode to justify the season 2 and why protagonist want to join new game. OK, I got it, Netflix, season 2 is on the way.Btw, I realized 001 was too smart to be a loser at 4th round, just don't know he was the holder all the time. So, it isn't a big WTF moment to me.",negative,"Action, Drama, Mystery"
tt10919420,"This is the proof people are still fans of predictable stories. If this is the 2021 most mainstream TV series, something is definitely off. Except for a few moments and interesting parts when they participate in the game, everything else is filled with already seen stuff. Main character's morality is selectable/clashing in different situations, ridiculous plot twists and most of all, acting and dialogue of ""rich people watching"" is major cringe. I would avoid this, except if you really want to see why is this so popular.",negative,"Action, Drama, Mystery"
tt10919420,"Great plot, great acting, and all around great show. One of the best series I've seen on netflix in a very long time. Korean cinema is absolutely the best with their story telling. 10/10!!",positive,"Action, Drama, Mystery"
tt10919420,"Squid Game is a brilliant metaphor for several things, but especially capitalism. 456 broken and bankrupt rats are set on a deadly race for a vast prize in an absurd and cartoonish version of hell. And who would willingly leave hell if there was even a chance, however outlandish, that staying might suddenly make them a billionaire? Very little of this series otherwise makes sense, and it makes an absolute meal of it.There are similarities to shows like Battle Royale or Alice in Borderland, but Squid Game does a much better job of making characters believable and likeable. Even passing characters feel like actual people, so you care for the thirty seconds or so that you get to know them before they pass.The design of the show is brilliant, the performances are all excellent. The danger feels real and the jokes are genuinely funny. I'm only on episode 2, but I love this show already. Personally, I like it better than Alice in Borderland.EDIT: Just very quickly, a lot of reviews on here are mentioning the cringeworthy acting and dialogue of the VIPs. I agree, but I think there must be a reason for this. It seems unlikely that the same people who cast, wrote and directed all the other terrific performances suddenly lost the ability to cast, write for and direct non-Koreans. It seems more likely their relative cartoonishness had a specific meaning and purpose... even if we haven't figured out what it is, yet.",neutral,"Action, Drama, Mystery"
tt10919420,"Korean Hunger Games with better acting and much more relatable themes. The plot allegory focuses on the rampant exploitation of poor and desperate people, with the initial invitation to play the game and everything that follows appealing to their need to clear debts. This soon becomes about something much bigger and darker. Not for the squeamish.No spoilers, but I will say I'm a vehement anti-binger when it comes to my viewing habits. In the 10-odd hour runtime of this series, though, I stopped only to sleep and make a chicken wrap.",positive,"Action, Drama, Mystery"
tt10919420,I m falling shortage of words. All i can say is it is 100/100 and a must watch for all thriller show lovers. All episodes are worth watching.,positive,"Action, Drama, Mystery"
tt10919420,"The first couple of episodes a very well done and pack a punch, but by the end it just seems to run out of steam. The marbles episode was the last real swerve, after that it becomes paint by numbers to the point that I started fast forwarding through most of it just to get it to end.Early episodes are an eight, final episodes are a three.",negative,"Action, Drama, Mystery"
tt10919420,It was so intresting that i finished all in 1 day.,positive,"Action, Drama, Mystery"
