imdb_id,review,rating,genres
tt16549178,"Hi Angelique, and whoever supports this show and the ones behind it, if you consider killing a horse on PURPOSE is a mistake, then you're no less as sick and disgusting as the perpetrators who commited this vile and awful act.Kami had his legs tied up with wire, several people pulled on those wires as soon as he started running with the sole purpose of tripping him, Kami ended up falling (as they wanted) and breaking his neck, nobody there cared about him as he lay there in what I would imagine was excruciating pain, he died a week later due to his injuries, they killed him for entertainment, he was only around 5 years old, he still had 20-25 years ahead of him, but they killed him on purpose for what? A couple minutes in a TV show?Btw this was not the first time KBS had done this, this is just the one that they were caught red handed in doing, so no, this was not an accident, a MURDER was commited, and your cold heartedness in supporting the murderers really shows what kind of evil you are.",negative,"Drama, History"
tt16549178,The prior review by angelique says everything I think about this complex intelligent work of genius. I have seen probably 40 Kdramas of which most have been excellent. With gorgeous boys (thank you!) and gals. And clever tricks.This isn't that. It's deeply serious with no easy answers about who is good or bad. It's a very complicated story that will demand your attention. Don't miss it.,positive,"Drama, History"
tt26770113,"At first I thought this will be a horror series. Like a proper fictional story where there is a zombie outbreak but it is already been tamed (much like the end of shaun of the dead) and these characters join this game show where the have to do challenges while also escaping the zombies (basically squid game but with zombies). And it'll be shot much like we are watching a reality show.But alas, the show is basically just role play.Knowing these people are actually safe made it hard to believe in it. As well as them unable to truly hurt the zombies (since they are just real people), makes the whole thing kinda stupid (not that I endorsed violence but it is like watching people do tag and run but with zombies).Dex is the star of the show for sure, but it also made the others looked incompetent by a lot.",negative,"Comedy, Game-Show, Horror"
tt26770113,"Interested in watching this at first because it said to be unscripted like a reality show but this is probably 98% scripted like a comedy zombie drama.There's this scene where all the cast inside a van tried to escape from the zombies, and they hit a zombie with the van and they're all passed out inside the van from the impact, all 6 of them passed out LOL
This is so far from being a reality show hahahaDex and lee si young are adorable thou!Solid effort for all their acting,
Would actually so much better if they do it inside 1 big shopping centre without any script like survival show.Overall worth watching if you want a little bit of laugh.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"I watched the first episode, I like the starting point, all make sense, love the action which add up more action element vibe like a real apocalypse. Second episode also good, all make sense, like the thriller it gives etc. The ending quite questionable but understandable.But the third episode made me stop watching. Like it just doesn't make sense, like, how come one person can fall down, being pulled by a bunch and still not getting bitten? This is still acceptable since im her fan as well, but the fact that that other guy who could just climb the tower over and over again, couldn't jump over that short thingy like???? Hello? It just doesn't make sense. The scene is so obviously dragging like everything drags just to ensure the one should die, dies, and the one who shouldn't die survive. Plus, isn't both second and third person in both episodes DIED due to the same reason? Like come on, it just quite repetitive and doesn't make sense man.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"A zombie reality show in a so-called ""unscripted"" setting is a recipe for disaster. I couldn't take it seriously when it was painfully obvious to me that the cast were just acting like they were seeing zombies in real life saying ""they'll die"" and stuff like that. It felt like the show was belittling my intelligence. And it also made the zombies acting seem fake and not scary.I can't believe Netflix halted production of a brilliant series like All Of Us Are Dead season 2 and also Kingdom 3 for this, just because this reality show needed the zombie art and choreography team of the former 2 shows. Netflix should better stick with producing zombie fictious series like AOUAD which has proved to be one of the best in the world.",negative,"Comedy, Game-Show, Horror"
tt26770113,"Lets be honest, South Korea produces the best zombie shows and movies. As a huge fan of the zombie genre I spent no time downloading the whole show on netflix so I could watch it on my vacation. I spent the first 15 to 30 minutes figuring out what was going on. I completely lost it when they mentioned it was ""unscripted"". Sure there was no script to follow but the whole show was made to look like a reality show where the characters have no clue what is going on when it is very obvious they are in on the show. The very convenient cut between the episodes gives them enough time for makeup and prop setup. Now I was stuck on a vacation with nothing else to watch except for this. The more I watched the more I felt I was losing my braincells. There was nothing to look forward to. The characters are real life celebrities that had nothing to offer. There were no stakes. Just a bunch of fake zombies, and fake characters.",negative,"Comedy, Game-Show, Horror"
tt26770113,"They could have just tell the contestants that they are surviving a make believe zombie world and inform the viewers that they are participating in some quests with ""zombies"", rather than lying to the viewers that no information is given and making us believe any of this is unscripted(I hope for anyone's intelligence nobody actually believes this).It's painfully obvious when the contestants are pretending to be terrified while the production crew continues to film them in camera close ups and continue to keep audio in check literally a few feet away from them, this show is an insult to any viewers intelligence.If you wish to sate your curiosity to find out how stupid all these are go ahead, but I can almost guarantee you that you will drop this show within the first 30 minutes.",negative,"Comedy, Game-Show, Horror"
tt26770113,"I like many of the Asian shows on Netflix. But not this one. Supposed to be unscripted, that is the most unbelievable part of this show. Abysmal dubbing. Terrible acting.The escapees need fuel. They stop at a gas station and the driver gets out to refuel. Zombies appear and attack the driver. The cast, inside the un-fuelled vehicle, work out that the zombies react to sound. They decide to get out of the vehicle to throw articles around on the forecourt. Oil cans, water drums, bins etc. This should draw the zombies away from the vehicle making it possible to fuel it. Each person that throws the items, to draw the zombies away, run around screeching and screaming. Why would they not just throw a trash can, shut their mouths and move on to the next noisy item ? Pure idiocy.By now, in episode 1, I had really had enough of the terrible dubbing, camera work, and acting.Please let the zombies win.",negative,"Comedy, Game-Show, Horror"
tt26770113,"Netflix has abandoned some really good zombie series over the past few years, but they come up with this trash now.You seriously need a low IQ to enjoy this. Case and point:The bad guys lock up a girl in a cage by just shoving some zombies around, but the good guys need a ridiculous plan with an RC car to free her.At another point the ""reporter"" character is shown in front of a wall of firearms (AK's and AR's), yet he proceeds to train the good guys on how to use a ""potato gun"" instead.I don't know what they are thinking. They have some great zombie series that they just dropped and expect us to like this. Give me more. Daybreak, All of us are Dead, Black Summer, and Sweet Home instead of this brain dead garbage.",negative,"Comedy, Game-Show, Horror"
tt26770113,"This was a great idea and the producers were clearly did their best. First, the good points, and there are a number of them:1) Zombie effects were done quite well. This makes sense since it was apparently the same team as ""All of Us are Dead"" (hurry up with the next season!)2) The storyline -- clearly difficult with an unscripted show -- was done really well, and the producers were clearly thinking cleverly while shooting went on to react to events and finished with a neat little denouement.3) Some episodes' challenges were good and realistic for a zombie scenario -- finding items, rescuing survivors, finding working transport, etc., were done well and they were able to put little wrinkles on it with the unscripted nature that a scripted show would not have had.4) Each contestant's character showed through their actions and narrative subtitles. This was good at inspiring fondness for some characters and dislike for others.5) The contestants were clearly immersed enough to do things which hold some actual risk. Not hugely dangerous, but think things like jumping over barriers and climbing fairly high objects without nets/wires/etc., and ""fighting"" zombies (no stabbings or hammer strikes to the head, but definitely hard pushes, throws, etc.).6) Tsuki is adorable.Now, the bad points:1) Obviously all the contestants knew they weren't in an actual zombie situation. Most were still able to act as though they were, but Rong-Chul in particular could not suppress a grin even during scenes that should have been intensely terrifying (well, except one that seemed to really shock him). Additionally, sometimes many of the actors were either overcome by silliness or made decisions they quite clearly would not have made during an actual zombie apocalypse.2) While many of the challenges were pretty good, a couple of them also got into some silliness. Quiet (nonzombie) portions of the show also looked a lot more like variety talk shows than any kind of drama.3) The survivors all being celebrities at themselves was a bit weird (at one point, a survivor even asks why there were so many celebrities clustered into the same country grocery store). It was even weirder when they tried to use their celebrity status to convince others they were trustworthy.4) The presence of ""NPCs"" who served to guide events was a bit distracting. Early episodes handled this pretty well to do the initial setup, but some of the later NPC interactions were sort of blunt.Overall, I enjoyed the show, though, and would look forward to another season.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"Man!! I was so excited to watch this series. I literally waited a whole month for it to come out and now since it came out oh my God it is the worst webseries I have ever seen in my whole life. The camera keeps on turning left and right and it looks so fake. It looks nothing like a webseries of 2023 I am so disappointed I can't believe why Netflix would even buy these kind of webseries when they know people just gonna, give zero ratings so I suggest you don't waste your time. Thank you. I hope somebody from the movie is reading all these reviews and they can try to make a better movie or a web series next time. Better luck next time.",negative,"Comedy, Game-Show, Horror"
tt26770113,"A few episodes in, and i like this somewhat improvised reality show. From their reactions, etc., it seemed to me the contestants were told they'd start out being on a reality dating-type show but that ""something"" would happen and they would then be on their own.I can't imagine that this is any more than minimally scripted, because the producers obviously spent a lot of time setting up the various locations and situations, and it doesn't make any sense that they would do that for people who are just reading lines. From their reactions as the dating show starts to go sideways they seemed genuinely taken by surprise.The ""something"" turns out to be a zombie apocalypse, which they are supposed to somehow survive. They travel around together to complete various escape-related tasks (and try to avoid being taken out by the zombies). You can also tell the zombies are really into the concept.For imported shows like this, i much prefer the original audio accompanied by subtitles. The voiceover is kind of bland, and doesn't really match what was very likely more honest reactions to what's going on. Would recommend for fans of reality (and, sure, zombie stuff too)",neutral,"Comedy, Game-Show, Horror"
tt26770113,"This show is funny and ridiculous. These people are so stupid. Fukutomi Tsuki is super hot and worth watching for her. But seriously they are so stupid. They said for example in the first episode pumping gas you have to hold it. Yet if you look at the handle you put the metal part down and the handle will pump itself. The guy making noise is an idiot because he didn't bother getting the key for the car first. I mean seriously this is hilariously stupid. But that's what it is supposed to be. It is supposed to be a stupid reality show where zombies are real. I love how they put digital things over the heads of zombies and people. It makes it like a crew is editing everything as it is happening like a real reality show.If zombies did happen you never let the child bearing women risk their lives. You have to eventually populated the world. Doctors, nurses, vets, engineers, farmers and people who know a ton about everything are all the most important people in a zombie apocalypse. The sound guy not so much haha. But seriously never make the child bearing women out their lives at risk. However everyone does need to pull their own weight and help the group.These people are utter idiots. It's not hard. The grocery store episode for example. You simply block the doors with chains, rope or carts stacked up. Then you clear the store of zombies. Then you are perfectly safe and they don't have to sneak around like idiots and trying to decide who to pair up with. Just utter idiots. Block the doors then gather the stuff. Simple not hard. If you have any brains at all you will survive a zombie apocalypse. Stupid people are the first to die.The one thing that annoys me the most about this show is they are so stupid. None of them get weapons. They had bolt cutters but then left them. They had tons of opportunities to get weapons but they simply don't. I mean seriously this is why they are losing people and getting caught. Also NEVER drink from someone you don't know. Or at least have two people not eat and drink for a few hours first. Eat in shifts. But seriously weapons are bats, hammers, anything blunt or sharp. I mean the bolt cutters are a weapon. Scissors are weapons. Hammer is a weapon. Heck a broom handle is a weapon and you can duct tape a knife with it. Seriously always have a weapon and armor if you can. Even wearing multiple layers of clothes can help. Especially leather and denim. Hockey or football gear can help.The show is funny but seriously it is super frustrating because they are just so stupid. When they walk together because their legs are tied up is ridiculous. Why didn't they take the rope and tape off of themselves. Also the barn with the zombie grandma just burn the place down with the candles it would have given them all a massive distraction. It's just so ridiculous how they all haven't died yet. The only one who would survive is the special forces guy and the sexy model should also live. She can help repopulate the planet haha.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"As soon as it was released, I rushed to download all the episodes at the same time. After watching the first fifteen minutes of the first episode, I regretted wasting my wifi on it. Even if this was some sort of game and the contestants were improvising their next moves, it was horrible.The contestants were annoying. (Unnecessary screams, laughing even in serious situations, keep attracting zombies.)
Bad quality and production. (The same scene would repeat three times in different angles.) Which was also annoying.To be fair, I would give episode 5 my best review. It was the only episode that I enjoyed and the only hilarious episode that made me laugh. So yes; look forward to it.",negative,"Comedy, Game-Show, Horror"
tt26770113,"I know it's meant to be shot like a cheap reality show but this makes those seem like Oscar winning cinematographer shot it.The actors are annoying as hell and I wanted none of them to survive from their first introductionsThe dialogue is supposed to be improvised but it's repeated over and over again and nobody can seem to say anything with convictionAvoid this at all costs. Just boring , dull and a waste of time.The rest is filler
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Boring
Not boring , just kidding it is.Boring
Boring
Boring
Boring
Boring
Boring.",negative,"Comedy, Game-Show, Horror"
tt26770113,"I can't even watch past 30 min, my head is so painful because of the camera keep turning here and there, and the contestant is screaming here and there so loud, then my head hurts. To be frank is the worse zombie show or reality show I have ever watch... I was so excited to watch this before it air.. now I'm disappointed.. I am watching with my husband until he told me shall we stop, cause is very lame, I say ok. Let's stop here. I think I am better watching some other drama than watching this, quite disappointing, i don't find it funny too maybe I'm not a fan of reality show, it is very lame.",negative,"Comedy, Game-Show, Horror"
tt26770113,"This might be the worst TV show I've ever seen in my life. Who on earth would want to watch a group of random idiots pretending to scream and cry for 8 hours? People complain all the time how these reality shows are scripted, but we are supposed to believe this zombie crap? This is so stupid I feel like it should be taken off the streaming platform. Watching something this cringe really does make you physically uncomfortable. I don't know how anyone could make it past 10 minutes of this garbage. What's really sad is that a show about scaring people with zombies could have been amazing, so I'm confused why they didn't do that instead.",negative,"Comedy, Game-Show, Horror"
tt26770113,"It hurts the money invested in this series is the worst zombie reality series I've seen in chapter 2 I said no more..
I wanted to give it a chance but it's going very very sad and boring this very bad series..
how can netflix cancel we are dead to produce such a bad series (zombierso).. Please, I hope they do not produce a second season since it is very bad in terms of acting, the plot of the series, the zombies are not zombies, it is very badly acted, The degree of acting is so bad..
they should release another type of zombie series, this is not dirty, what they do is waste time..ATT: defender and lover of the zombie apocalypse.",negative,"Comedy, Game-Show, Horror"
tt26770113,"Every character, zombies included, had a radio and battery pack on the back of their belt visible throughout the entire show. It makes sense the main characters, thinking they were on a TV show at the start, may have had an excuse to wear one but the zombies? How did the main characters not see and comment on that?Most characters were wearing a jacket or something baggie to try and hide it, but when you watch the so-called zombies stretching, trying to reach someone on top of a car, they were clearly visible.I wanted to believe and get sucked into the story but couldn't find any way to invest in this show once I saw that. I can't go higher than 2/10 = cringey!",negative,"Comedy, Game-Show, Horror"
tt26770113,"Lets make one thing clear, THIS is a game show, this is not an epic story with high stakes, no, this, is a game show. The survivors are contestants, you lose when you die. Those are the stakes.I dont BLAME ANYONE for thinking otherwise because the show does a terrible job of presenting this fact and i had to look it up because i was confused. It also doesnt help that the actors aka the players, i THINK were encouraged or told to make characters out of themselves, to try and have a story going on of their own making,This is where i think the show messes up, its trying to have a cake and eat it too, they dont play it straight enough. All this has is a psuedo narrative dissonance where the show acts like this is a real drama, but then the contestants are laughing smiling another moment. They really should of just dropped it. Have the only story being setting up the scenario in question, and treat it like a 100% game show.That being said, as a game show it is pretty neat, theres very little guidance meaning the players basically get told the objectives, and work everything else from there! Sometimes not even that and have to figure out the objectives on the fly. Turning some of the scenarios into zombie flavored escape roomsHave your finger on the fast forward button when you get bored of the fluff, and just enjoy a neat lil game show.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"Casts made it a cheap reality show. If they were to truly face zombie apocalypse, they won't even survive for an hour. From the first episode, they all were wasting energies running and screaming while accomplishing simple quests. They'd have die of exhaustion from all those running and screaming around in real situation, if not from zombie bites. That's not how you survive an apocalypse. If the show was really unscripted, then I'll have to say they are the dumbest surviver ever with lowest iq. It was really frustrating to continue watching.I'm giving it 2 stars because there were some rarely funny moments I enjoyed. But overall it'll feel like waste of time.",negative,"Comedy, Game-Show, Horror"
tt26770113,"I gave it an 8 mostly for DEX (fans of DEX know who he is) and for comedy value as I found it extremely funny from the very beginning. It can't be serious but I've seen some great acting amongst the zombies - it is advertised as unscripted per se, but we all know it is fake so it comes out as hilarious. The one actor contestant with the hat with the ear flaps is laughing the whole time - even he can't help it. Dex is playing his cool self as usual and figures out how to escape the zombies in an early quest using his UDT soldier experience. Am kind of wondering if it isn't treated kind of like a mystery dinner where each contestant is given their roll to play in advance, but there is no script. Have no idea about the producing but each episode is a different quest (gas station, grocery store, etc). Will have to see how this ends - 8 episodes in all.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"It was silly and funny to watch. I actually came here to read reviews because I was really not sure about it. They way the promoted it, that the contestants didn't know made me scoff, because if they were going to fake it and really scare people like some elaborate prank, some of those zombie actors would be dead. Seriously, I have watched enough zombie shows that I would weapon up because I'd need to. And then there were rules?One comment said they thought of it as a murder mystery, everyone got their rolls and then went for it. That actually put it in perspective for me and I was able to laugh and just enjoy the sillyness.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"""Zombieverse is a dream come true for me! The concept of a reality that genuinely scares people, all while keeping them in the dark about what's happening, is simply amazing. The incorporation of zombies adds a thrilling twist that I find absolutely captivating. I wish I could be a part of this project. However, the authenticity is where I hit a snag. Many reality shows feel fake, and even though Zombieverse claims to be unscripted, it's hard to ignore the moments that feel staged. The fear factor falls short when the victims don't appear as genuinely terrified as someone facing a true zombie apocalypse. A fantastic idea held back by its execution.""",negative,"Comedy, Game-Show, Horror"
tt26770113,"I can't watch it for 30 minutes........
The catastrophic plot is neither tense nor realistic nor interesting, making people unable to understand what they want to express. The fake fear of the actors makes people unable to feel the real fear. After screaming, it immediately turns into a laughing scene of a variety show.The catastrophic plot is neither tense nor realistic nor interesting, making people unable to understand what they want to express. The fake fear of the actors makes people unable to feel the real fear. After screaming, it immediately turns into a laughing scene of a variety show.",negative,"Comedy, Game-Show, Horror"
tt26770113,"As someone who has watched a lot of K-shows, this one doesn't make any sense at all. It was such a torture to watch them acting like everything wasn't scripted. I get that they want it to be a mix of variety show and drama but sorry, this one is a fail. I Even Running Man is more unscripted than this one and actually entertaining to watch.Honestly, it would be less annoying if the cast could acknowledge that this a show but still put all of their effort into solving the problems and fighting the zombies, just like Running Man or Busted.I couldn't finish the first ep because of how cringy the plot and cast were. Cannot believe Netflix Korea would put out something like this and think it would be great. They could have just turned it into another zombie drama and I would totally watch it. Overall, totally not recommend.",negative,"Comedy, Game-Show, Horror"
tt26770113,"This show had a lot of promise as it was doing something revolutionary in combining zombie Apocalypse with a game show. So it is pretty confusing considering they keep claiming its unscripted but its a game show with quests but its also being filmed as if its not a game show at the same time.So the plot of this show is all these korean celebs from all walks of life such as female boxer, male baseball player were auditioning for some reality tv event but then a zombie apocalypse breaks out on set & in the town and our celeb participants are forced to try & survive together by completing quests like a game show.This would become revolutionary tv if it succeeds but sadly the things that makes this fresh n new is exactly what is making this fail. Its just to complex that even the director & zombie actors & the celebs themselves keeps confusing themselves over their own rules. A good example is that the celebs & the narrator constantly reminded viewers that the zombies are blind but they have heightened hearing & are attracted to sound. So now the problem begins cause everytime they are beside the zombies, behind the zombies & infront of them the cast would all talk & issue commands to each other but miraculously the zombies cant ever hear them lmao but then if they stood very still n lifted their arm ever so slowly n slightly suddenly the zombies are rushing them full on lol.Another issue is none of them fights back or tries to kill the zombies cause well.. unless you script the actions then u cant actually hurt the zombie actors purposely... so if u cant do kill or hurt them then that means this show is scripted & that alone already ruins n contradicts the premise of this show being unscripted.Also theirs been no mentions of needing to go washroom, or using cell phones to call for help, or even any signs of worry for their own family members back home lol so that also just contradicts openly the narrative that its unscripted. Even worse is the female cast constantly screaming is becoming so annoying... like the Tsuki chick thats a kpop singer, shes so cute but her voice constantly screaming high pitch is driving me insane, its like the equivalent of someone scratching their nails across the chalkboards. They constantly let viewers know the zombies attracted to sound but at every moment a zombie is near the female cast screams constantly as they run or try to stealthily sneak by lmao. Honestly the way they keep screaming u would think they were auditioning for some Japanese Adult Film lmao.Anyway this show is a huge fail all due to how complex they designed the plot of the show, I dont think even the zombie cast n director & the celeb participants understand fully the clear boundary lines they trying too display between :
Game show VS a fictional zombie apocalypse Vs Real Zombie apocalypse.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"I simply did not appreciate what was being chased here. First, I detest reality shows in general, so when I figured out what was happening, it was a double-sided turn off...which is exactly what I did after episode 6. I gave it the ole school yard try, but labored over each episode I watched until making my decision to turn it off. Others have given synopsis about the details of how the ""show"" lays out, so I'll give some content comments instead. Notice there was no ""second.""-THERE IS NO GORE IN THIS! Ok...in all honesty, when the first episode came on, there were a couple glimpses of blood, so I thought we might be in good shape, but there is very little either violence or gore after the opening of the series. Sadly, Tsuki's screaming permeated the show, which was violence to my ears.no bad language, no drugs, NO NUDITY.If you were looking for a new zombie idea to quench your thirst, this is NOT for you. If you love kawai, kitch, and Kardashian, give it a whirl.",negative,"Comedy, Game-Show, Horror"
tt26770113,"This show could have been good had they just said the actors knew it was a show. But the whole pretense is that they don't know it's a reality tv show (as they said in episode 1 that they won't disclose any more information to the actors). Though, this is not entirely convincing when they have close ups on the actors doing some things where it is very clear that a camera would have been all up in their face AND would have taken time to do so- meaning they would have had to stopped filming just to get these close-ups... For example, in episode 1 they must fuel up their car, so someone gets out of the car. As they do, we get a whole zoom in on them from bottom-up, front and back- as if they're some sort of character in a fighting game. When the whole show is revolved around the idea that an apocalypse is occurring in real-time, the reason for watching goes outside the window once you know they're just acting. Again, it wouldn't have been bad had they just said 'Ah, the actors know it's a reality tv show, but they must do everything they can to survive'. Again too, they say that what the actors do are completely unscripted, but they are literally guided on where to go and it's pretty obvious from there what they should do. For instance, episode 2 takes place in a grocery store. Gee, wonder what you could possibly do there except for- I don't know... get food and water. I wasn't expecting much, but still. Didn't think it would be this bad.",negative,"Comedy, Game-Show, Horror"
tt26770113,I wrote this review from the experience of being zombie obsessed and watching a lot of zombie shows/ films.A lot of people have review bombed this because they didn't really understand it it seems.It's a clever concept I think: it brings together concepts from different genres of shows for quite an experimental comedy. I like how it explores ideas about tension created across different types of TV - and the way it parodies real zombie fiction from a different lens is unique and interesting.I enjoyed it overall - but it didn't hold my attention as well as it could have.I think it could have been better with a little more pacing.,neutral,"Comedy, Game-Show, Horror"
tt26770113,"This is pretty bad.First of all I have nothing against these celebrities and they are not at fault for what is happening.Basicly it is a survival game. And if you solve the puzzles you survive , and move to a different location.The premise that the participants don't know what will happen is only half true. As they have to act some stuff out to.So beacause of all the different locations and the scenarios they have to solve ithis has turned out as a huge disappointment.The puzzles are not at all interesting. And even the solutions feel scripted. This is really clear at the supermarket parking lot.The safe area is a no enter zone for zombies. But it becomes clear the zombies are instructed to wander in the parking lot and nowhere else.This should be obvious from a directing standpoint but not from a viewers perspective.There is an abundance of camera's. This can be fine in non zombie moments. But there are too many in the zombie scenes as well.There is way more to sum up. Episode 6 is probably the worst in the theme. A big part of it shooting potatoes at mannequins. At the end of the traing. They askk what's the point . And exactly what's the point...
this seems more like a teambuilding trip than a zombieseries.There are great Korean zombie series. The best is kingdom,
Sweet home and all of us are dead are also pretty goed zombie series. There are a bunch more. Some very light hearted as well.Anyway this non scripted is the worst by a country mile.",negative,"Comedy, Game-Show, Horror"
tt26770113,"People need to understand that ""unscripted"" doesn't mean that the cast knows nothing. Obviously they do know that they're in a reality show and what they need to do to survive, otherwise they would harm the zombie-actors. But their reactions and characters seemed genuine to me. I found it really funny and interesting. It is a reality show, so you don't have to question their actions, it's not a movie nor a series. Some people didn't like the fact that the cast laughed and seemed to enjoy it, but I really liked that, because it made it more genuine for me. I think that it was really entertaining and I would like to see another season with different cast!",positive,"Comedy, Game-Show, Horror"
tt26770113,"I knew almost nothing about the show before I started watching it so I didn't have any particular expectations. Zombieverse is a fun watch if you have a good sense of humor. It's hilarious at times which is what I love about it. The main reason I gave it a chance was because I'm a huge horror fan especially when it comes to anything in the zombie category. That being said, fellow zombie fans will more than likely be disappointed in this series. It's corny and unrealistic especially when it comes to the zombies and the survival aspect of the show. Some of the characters are insufferable at times but if you can get passed the obnoxious unnecessary bits, it's entertaining. There's a bit of suspense in each episode, making it just exciting enough that I care to see what will happen next. Zombieverse as a whole is pretty ridiculous but it's meant to be lighthearted and not taken seriously so if you can accept that then you might find the show enjoyable. I like that it pokes fun at actual reality shows and celebrities / social media influencers. I don't mind zombie comedies as I'm a fan of Shaun Of The Dead (a dark comedy) and Z Nation (a dark comedy drama) and both take place in a zombie apocalypse type situation. If you're watching it purely for the zombie factor, Zombieverse leaves quite a bit to be desired. If there is a second season, perhaps it will be more satisfying in that sense. I will definitely watch it if there is another season. We're left with multiple unanswered questions at the end of season 1 so there is definitely potential for more. I personally hope the show doesn't get cancelled because I would like to see where it could go. The funny moments in this series make it worth continuing to watch because sometimes mindless tv is self care but I'm also interested to see some character development. There was a similar tv series from the UK about a fictional reality show / game show that takes place during a zombie outbreak. I think it was called Dead Set or something like that. Dead Set had more drama and action. Zombieverse is the more innocent, more animated / gregarious, Korean version of that show.",neutral,"Comedy, Game-Show, Horror"
tt26770113,"If Zombies attack Korea , they won't last 5 minutes. If this is the reaction , they are doomed. Even the one who claimed to be a Navy Seal was utterly useless. I was hoping for an exciting and suspenseful series , and we got a series that was looking like they made it up as they went along. Absolutely no survival skills were to be seen , and no characters were likeable or interesting. I'm on episode four and I'm doubtful that I can make it through the series. It's like watching a train wreck on slow motion. The only reason to continue watching , is to see how incompetent they can get. The premise is good but execution is terrible.",negative,"Comedy, Game-Show, Horror"
